"","Subtype","Provider","Name","Town","Council","Clients","Grades published","Setting","Staffing","Leadership","Care and play","Last_inspection_Date","Registered","Complaints upheld since 22/23","Enforcements since 22/23"
"1592","Over 3s","Local Authority","Bonar Bridge Primary School Nursery (GM & EM)","Ardgay","Highland","Children","15/07/2019",5,4,4,5,"24/05/2019","2002_4",0,0
"1593","Under 3s","Local Authority","Broadford School English Medium Nursery","Isle Of Skye","Highland","Children","24/10/2023",4,5,4,4,"08/09/2023","2002_4",0,0
"1594","Over 3s","Local Authority","Brora Primary School Nursery","Brora","Highland","Children","24/07/2017",4,5,4,5,"12/06/2017","2002_4",0,0
"1595","Over 3s","Local Authority","Bualnaluib Primary School Nursery","Achnasheen","Highland","Children","21/06/2023",5,5,4,5,"03/05/2023","2002_4",0,0
"1596","Over 3s","Local Authority","Caol Nursery School","Fort William","Highland","Children","27/01/2023",5,5,5,5,"09/12/2022","2002_4",0,0
"1597","Under 3s","Local Authority","Carbost Primary School Nursery","Isle Of Skye","Highland","Children","06/02/2023",5,5,5,4,"10/11/2022","2002_4",0,0
"1598","Over 3s","Local Authority","Carrbridge Primary","Carrbridge","Highland","Children","13/03/2019",5,4,4,5,"13/02/2019","2002_4",0,0
"1599","Over 3s","Local Authority","Castletown Primary School Nursery","Thurso","Highland","Children","07/11/2023",4,4,4,4,"07/09/2023","2002_4",0,0
"1600","Over 3s","Local Authority","Cauldeen Primary School Acorn Nursery","Inverness","Highland","Children","25/10/2023",5,3,4,4,"21/09/2023","2002_4",0,0
"1601","Over 3s","Local Authority","Ben Wyvis Primary School Nursery","Dingwall","Highland","Children","13/10/2023",4,4,3,3,"07/09/2023","2002_4",0,0
"1602","Over 3s","Local Authority","Coulhill Primary School Nursery","Alness","Highland","Children","21/06/2022",5,4,4,4,"20/04/2022","2002_4",0,0
"1603","Over 3s","Local Authority","Cradlehall Primary School Nursery","Inverness","Highland","Children","24/05/2016",5,5,5,5,"11/05/2016","2002_4",0,0
"1604","Over 3s","Local Authority","Crown Primary Nursery Class","Inverness","Highland","Children","20/03/2024",3,4,4,4,"08/03/2024","2002_4",0,0
"1605","Over 3s","Local Authority","Croy Primary School Nursery","Inverness","Highland","Children","17/05/2024",4,4,4,4,"19/04/2024","2002_4",0,0
"1606","Over 3s","Local Authority","Dalneigh Primary School Nursery","Inverness","Highland","Children","09/01/2023",4,5,5,4,"07/12/2022","2002_4",0,0
"1607","Over 3s","Local Authority","Dochgarroch Primary School Nursery","Inverness","Highland","Children","13/12/2023",5,5,4,4,"08/11/2023","2002_4",0,0
"1608","Over 3s","Local Authority","Dornoch Primary School Nursery","Dornoch","Highland","Children","06/03/2024",4,5,5,4,"14/02/2024","2002_4",0,0
"1609","Over 3s","Local Authority","Dunvegan Primary School Nursery","Isle Of Skye","Highland","Children","10/09/2019",4,5,5,4,"18/06/2019","2002_4",0,0
"1610","Over 3s","Local Authority","Edderton Primary School Nursery","Tain","Highland","Children","13/01/2014",5,5,5,5,"19/11/2013","2002_4",0,0
"1611","Under 3s","Local Authority","Edinbane Primary School Nursery","Isle Of Skye","Highland","Children","11/01/2024",2,2,2,3,"01/11/2023","2002_4",0,0
"1612","Over 3s","Local Authority","Eigg Primary School Nursery","Isle Of Eigg","Highland","Children","06/10/2023",2,1,1,2,"28/08/2023","2002_4",0,0
"1613","Over 3s","Local Authority","Farr Primary School Nursery","Inverness","Highland","Children","04/05/2022",4,5,5,5,"26/04/2022","2002_4",0,0
"1614","Over 3s","Local Authority","Gergask Primary School Nursery","Newtonmore","Highland","Children","15/03/2019",4,4,4,5,"28/01/2019","2002_4",0,0
"1615","Over 3s","Local Authority","Glenelg Primary School Nursery","Kyle","Highland","Children","30/01/2020",4,4,4,5,"18/12/2019","2002_4",0,0
"1616","Over 3s","Local Authority","Golspie Primary School Nursery","Golspie","Highland","Children","03/04/2018",5,5,4,5,"29/05/2024","2002_4",0,0
"1617","Over 3s","Local Authority","Helmsdale Primary School Nursery","Helmsdale","Highland","Children","19/01/2024",4,4,3,4,"02/11/2023","2002_4",0,0
"1618","Over 3s","Local Authority","Hilton of Cadboll Primary School Nursery","Tain","Highland","Children","06/01/2020",5,4,5,5,"11/11/2019","2002_4",0,0
"1619","Over 3s","Local Authority","Hilton Early Learning and Childcare","Inverness","Highland","Children","22/08/2023",3,3,3,3,"15/05/2024","2002_4",0,0
"1620","Over 3s","Local Authority","Holm Early Learning and Childcare Centre","Inverness","Highland","Children","28/10/2022",4,4,5,4,"22/09/2022","2002_4",0,0
"1621","Over 3s","Local Authority","Invergarry Primary School Nursery","Invergarry","Highland","Children","27/07/2023",5,5,4,5,"27/06/2023","2002_4",0,0
"1622","Over 3s","Local Authority","Inverlochy Primary Nursery Class","Fort William","Highland","Children","22/08/2022",5,5,4,4,"04/08/2022","2002_4",0,0
"1623","Over 3s","Local Authority","Keiss Primary School Nursery","Wick","Highland","Children","17/04/2024",4,4,4,4,"06/03/2024","2002_4",0,0
"1624","Over 3s","Local Authority","Kilchoan Primary School Nursery","Acharacle","Highland","Children","27/10/2022",4,5,5,5,"07/09/2022","2002_4",0,0
"1625","Over 3s","Local Authority","Kilchuimen Primary School Nursery","Fort Augustus","Highland","Children","13/01/2023",4,5,4,4,"06/12/2022","2002_4",0,0
"1626","Over 3s","Local Authority","Kilmuir Primary School Nursery","Isle Of Skye","Highland","Children","30/08/2019",5,5,5,4,"17/06/2019","2002_4",0,0
"1627","Over 3s","Local Authority","Kiltearn Primary School Nursery","Dingwall","Highland","Children","22/02/2024",3,4,4,3,"25/01/2024","2002_4",0,0
"1628","Over 3s","Local Authority","Kingussie Primary School Nursery","Kingussie","Highland","Children","02/05/2019",4,4,4,5,"14/03/2019","2002_4",0,0
"1629","Over 3s","Local Authority","Kinlochewe Primary School Nursery","Achnasheen","Highland","Children","20/03/2018",5,5,5,6,"15/02/2018","2002_4",0,0
"1630","Under 3s","Local Authority","Kinlochleven Primary School Nursery","Kinlochleven","Highland","Children","03/07/2023",5,5,5,5,"26/04/2023","2002_4",0,0
"1631","Over 3s","Local Authority","Kinmylies Primary School Nursery","Inverness","Highland","Children","22/06/2022",4,4,4,4,"31/05/2022","2002_4",0,0
"1632","Over 3s","Local Authority","Kirkhill Primary School Nursery","Inverness","Highland","Children","19/05/2022",5,5,4,4,"03/05/2022","2002_4",0,0
"1633","Under 3s","Local Authority","Knockbreck Primary School Nursery","Isle Of Skye","Highland","Children","14/01/2019",5,5,5,5,"28/11/2018","2002_4",0,0
"1634","Over 3s","Local Authority","Kyleakin Primary School Nursery","Isle Of Skye","Highland","Children","21/12/2022",5,5,5,5,"21/11/2022","2002_4",0,0
"1635","Over 3s","Local Authority","Lairg Primary School Nursery","Lairg","Highland","Children","05/09/2019",4,5,4,5,"27/06/2019","2002_4",0,0
"1636","Over 3s","Local Authority","Lochardil Early Learning and Childcare Setting","Inverness","Highland","Children","29/09/2017",5,5,4,5,"25/08/2017","2002_4",0,0
"1637","Over 3s","Local Authority","Lybster Primary School Nursery","Lybster","Highland","Children","18/05/2018",4,4,4,4,"05/03/2018","2002_4",0,0
"1638","Over 3s","Local Authority","Macdiarmid Primary School Nursery","Portree","Highland","Children","10/04/2024",4,5,3,4,"15/02/2024","2002_4",0,0
"1639","Over 3s","Local Authority","Marybank Primary School Nursery","Muir Of Ord","Highland","Children","25/07/2023",4,5,4,4,"01/06/2023","2002_4",0,0
"1640","Over 3s","Local Authority","Melvich Primary School Nursery","Thurso","Highland","Children","19/01/2023",5,5,5,5,"09/11/2022","2002_4",0,0
"1641","Over 3s","Local Authority","Miller Academy Early Learning and Childcare Centre","Thurso","Highland","Children","24/10/2022",4,5,5,4,"27/09/2022","2002_4",0,0
"1642","Over 3s","Local Authority","Milton Primary and Early Learning Centre","Invergordon","Highland","Children","03/10/2023",5,5,5,5,"14/09/2023","2002_4",0,0
"1643","Over 3s","Local Authority","Muck Primary School Nursery","Isle Of Muck","Highland","Children","06/11/2023",3,4,3,4,"18/09/2023","2002_4",0,0
"1644","Over 3s","Local Authority","Muirtown Primary School Nursery","Inverness","Highland","Children","19/07/2022",5,4,5,5,"31/05/2022","2002_4",0,0
"1645","Under 3s","Local Authority","Newtonmore Primary School Nursery","Newtonmore","Highland","Children","19/04/2023",4,4,5,5,"16/03/2023","2002_4",0,0
"1646","Over 3s","Local Authority","Obsdale Primary School Nursery","Alness","Highland","Children","26/09/2023",4,4,4,4,"28/08/2023","2002_4",0,0
"1647","Over 3s","Local Authority","Park Early Learning and Childcare Suite","Invergordon","Highland","Children","28/06/2023",5,5,5,4,"31/05/2023","2002_4",1,0
"1648","Over 3s","Local Authority","Pennyland Primary School Nursery","Thurso","Highland","Children","17/11/2023",3,2,3,3,"13/09/2023","2002_4",0,0
"1649","Over 3s","Local Authority","Poolewe Primary School Nursery","Achnasheen","Highland","Children","03/08/2022",4,4,4,4,"08/06/2022","2002_4",0,0
"1650","Over 3s","Local Authority","Newton Park Primary Nursery","Wick","Highland","Children","26/10/2023",4,3,4,4,"12/02/2024","2002_4",0,0
"1651","Over 3s","Local Authority","Raasay Primary School Nursery","Isle Of Raasay","Highland","Children","12/07/2017",5,5,4,4,"29/05/2017","2002_4",0,0
"1652","Over 3s","Local Authority","Raigmore Primary School Nursery","Inverness","Highland","Children","07/01/2020",5,5,4,5,"06/11/2019","2002_4",0,0
"1653","Over 3s","Local Authority","Rosebank School Nursery","Nairn","Highland","Children","21/11/2016",5,5,5,5,"03/10/2016","2002_4",0,0
"1654","Over 3s","Local Authority","Scoraig Primary School Nursery","Garve","Highland","Children","15/11/2018",4,4,4,4,"04/10/2018","2002_4",0,0
"1655","Under 3s","Local Authority","Shieldaig Primary School Nursery","Strathcarron","Highland","Children","19/02/2024",4,5,4,4,"30/01/2024","2002_4",0,0
"1656","Over 3s","Local Authority","Bun-sgoil Shleite","Isle Of Skye","Highland","Children","21/02/2024",5,5,5,5,"11/12/2023","2002_4",0,0
"1657","Over 3s","Local Authority","Smithton Primary School Nursery","Inverness","Highland","Children","14/03/2023",5,5,5,4,"01/02/2023","2002_4",0,0
"1658","Over 3s","Local Authority","South Lodge Primary School Nursery","Invergordon","Highland","Children","02/05/2018",4,4,4,4,"12/01/2018","2002_4",0,0
"1659","Over 3s","Local Authority","St. Joseph's RC Primary Nursery and After School Care Club - Inverness","Inverness","Highland","Children","31/08/2020",4,5,5,5,"11/03/2020","2002_4",0,0
"1660","Over 3s","Local Authority","Strathconon Primary School Nursery","Muir Of Ord","Highland","Children","20/04/2016",4,4,4,4,"01/02/2016","2002_4",0,0
"1661","Over 3s","Local Authority","Strathpeffer Primary School Nursery","Strathpeffer","Highland","Children","28/04/2022",5,5,5,5,"17/03/2022","2002_4",0,0
"1662","Over 3s","Local Authority","Tarbat Old Primary School Nursery","Tain","Highland","Children","23/08/2019",5,5,5,5,"07/06/2019","2002_4",0,0
"1663","Over 3s","Local Authority","Tarradale Primary School Nursery","Muir Of Ord","Highland","Children","15/04/2024",4,5,5,5,"06/03/2024","2002_4",0,0
"1664","Over 3s","Local Authority","Teanassie Primary School Nursery","Beauly","Highland","Children","11/02/2019",5,5,5,5,"16/01/2019","2002_4",0,0
"1665","Over 3s","Local Authority","Thrumster Primary School Nursery","Wick","Highland","Children","25/07/2022",5,4,5,5,"26/05/2022","2002_4",0,0
"1666","Over 3s","Local Authority","Tomnacross Primary School Nursery","Beauly","Highland","Children","18/05/2023",4,3,3,4,"09/05/2024","2002_4",0,0
"1667","Over 3s","Local Authority","Ullapool Primary School Nursery","Ullapool","Highland","Children","18/02/2019",4,4,4,5,"17/12/2018","2002_4",0,0
"1668","Over 3s","Local Authority","Lundavra Primary School Nursery","Fort William","Highland","Children","27/10/2022",4,4,5,4,"08/09/2022","2002_4",0,0
"1669","Under 3s","Local Authority","Gibshill Children's Centre","Greenock","Inverclyde","Children","20/11/2019",5,5,5,5,"25/10/2019","2002_4",0,0
"1670","Over 3s","Local Authority","Cornbank St. James' Primary School Nursery","Penicuik","Midlothian","Children","03/09/2018",5,5,5,5,"26/06/2018","2002_4",0,0
"1671","Over 3s","Local Authority","Mayfield Nursery School","Dalkeith","Midlothian","Children","03/12/2019",6,5,6,5,"11/06/2019","2002_4",0,0
"1672","Over 3s","Local Authority","Rosewell Primary School Nursery","Rosewell","Midlothian","Children","28/08/2018",5,4,5,5,"19/06/2018","2002_4",0,0
"1673","Over 3s","Local Authority","Beith Primary School Early Years Class","Beith","North Ayrshire","Children","20/06/2016",5,5,4,5,"18/05/2016","2002_4",0,0
"1674","Over 3s","Local Authority","Cumbrae Primary School Nursery Class","Isle Of Cumbrae","North Ayrshire","Children","01/05/2018",4,4,4,5,"19/03/2018","2002_4",0,0
"1675","Over 3s","Local Authority","Dreghorn Primary School Early Years Class","Irvine","North Ayrshire","Children","31/05/2021",4,4,4,4,"04/05/2021","2002_4",0,0
"1676","Over 3s","Local Authority","Gateside Early Years Class","Beith","North Ayrshire","Children","28/05/2024",4,4,5,4,"15/04/2024","2002_4",0,0
"1677","Under 3s","Local Authority","Glencairn Primary School Nursery Class","Stevenston","North Ayrshire","Children","20/12/2019",5,6,5,5,"06/11/2019","2002_4",0,0
"1678","Under 3s","Local Authority","Hayocks Primary School Nursery Class","Stevenston","North Ayrshire","Children","14/12/2018",5,5,5,5,"25/04/2024","2002_4",0,0
"1679","Over 3s","Local Authority","Lawthorn Primary School Nursery Class","Irvine","North Ayrshire","Children","06/01/2020",5,5,5,5,"21/11/2019","2002_4",0,0
"1680","Over 3s","Local Authority","Loudoun-Montgomery Primary School Nursery Class","Irvine","North Ayrshire","Children","27/04/2021",5,5,4,4,"04/03/2020","2002_4",0,0
"1681","Over 3s","Local Authority","Moorpark Primary School Nursery Class","Kilbirnie","North Ayrshire","Children","15/03/2018",4,5,4,5,"30/01/2018","2002_4",0,0
"1682","Over 3s","Local Authority","Skelmorlie Primary School Nursery Class","Skelmorlie","North Ayrshire","Children","13/09/2022",5,5,5,5,"27/05/2022","2002_4",0,0
"1683","Over 3s","Local Authority","Largs Early Years Centre","Largs","North Ayrshire","Children","29/11/2018",5,5,5,5,"25/10/2018","2002_4",0,0
"1684","Over 3s","Local Authority","West Kilbride Primary School Nursery Class","West Kilbride","North Ayrshire","Children","24/08/2016",5,4,4,4,"08/06/2016","2002_4",0,0
"1685","Over 3s","Local Authority","St. Mary's Primary Nursery Class","Motherwell","North Lanarkshire","Children","24/01/2018",4,4,4,5,"05/12/2017","2002_4",0,0
"1686","Under 3s","Local Authority","Hope Primary School Nursery","Orkney","Orkney Islands","Children","08/01/2020",4,5,4,5,"13/11/2019","2002_4",0,0
"1687","Over 3s","Local Authority","Alyth Primary School Nursery","Blairgowrie","Perth & Kinross","Children","25/08/2023",5,5,4,5,"26/06/2023","2002_4",0,0
"1688","Over 3s","Local Authority","Errol Primary School Nursery","Perth","Perth & Kinross","Children","23/11/2022",5,5,4,4,"27/09/2022","2002_4",0,0
"1689","Under 3s","Local Authority","Goodlyburn and City of Perth Early Childhood Centre","Perth","Perth & Kinross","Children","06/03/2024",4,5,5,5,"08/02/2024","2002_4",0,0
"1690","Under 3s","Local Authority","Kinross Primary School Nursery","Kinross","Perth & Kinross","Children","06/01/2020",5,5,5,5,"25/11/2019","2002_4",0,0
"1691","Over 3s","Local Authority","Longforgan Primary School Nursery","Dundee","Perth & Kinross","Children","15/09/2022",5,5,4,5,"09/06/2022","2002_4",0,0
"1692","Under 3s","Local Authority","Milnathort Primary School Nursery","Kinross","Perth & Kinross","Children","10/06/2022",5,5,4,5,"26/04/2022","2002_4",0,0
"1693","Over 3s","Local Authority","Murthly Primary School Nursery","Perth","Perth & Kinross","Children","16/06/2023",5,5,5,5,"15/05/2023","2002_4",0,0
"1694","Under 3s","Local Authority","Oakbank Primary School Nursery","Perth","Perth & Kinross","Children","01/09/2022",5,5,4,5,"16/06/2022","2002_4",0,0
"1695","Over 3s","Local Authority","Our Lady's RC Primary Nursery -  Perth","Perth","Perth & Kinross","Children","30/05/2024",5,5,5,5,"02/05/2024","2002_4",0,0
"1696","Under 3s","Local Authority","Rattray Early Childhood Centre","Blairgowrie","Perth & Kinross","Children","19/01/2023",5,5,4,4,"09/12/2022","2002_4",0,0
"1697","Over 3s","Local Authority","Royal School Of Dunkeld Primary School Nursery","Dunkeld","Perth & Kinross","Children","13/01/2023",4,5,5,5,"25/11/2022","2002_4",0,0
"1698","Under 3s","Local Authority","Stanley Primary School Nursery","Perth","Perth & Kinross","Children","30/09/2019",4,4,5,4,"06/09/2019","2002_4",0,0
"1699","Under 3s","Local Authority","Glendee Early Learning and Childcare Centre","Renfrew","Renfrewshire","Children","20/01/2022",5,4,4,4,"02/12/2021","2002_4",0,0
"1700","Under 3s","Local Authority","Balmoral Primary School Nursery","Galashiels","Scottish Borders","Children","25/04/2024",4,4,3,4,"15/12/2017","2002_4",0,0
"1701","Over 3s","Local Authority","Burgh Primary School Nursery","Galashiels","Scottish Borders","Children","15/07/2019",5,5,5,4,"29/05/2019","2002_4",0,0
"1702","Under 3s","Local Authority","Channelkirk Primary School Nursery","Lauder","Scottish Borders","Children","25/01/2024",4,4,4,4,"08/12/2023","2002_4",0,0
"1703","Over 3s","Local Authority","Chirnside Primary School Nursery","Duns","Scottish Borders","Children","26/04/2024",4,4,4,4,"05/02/2024","2002_4",0,0
"1704","Under 3s","Local Authority","Coldstream Primary School Nursery","Coldstream","Scottish Borders","Children","08/12/2016",4,4,4,4,"21/09/2021","2002_4",0,0
"1705","Over 3s","Local Authority","Drumlanrig St. Cuthbert's Primary School Nursery","Hawick","Scottish Borders","Children","09/05/2023",4,5,4,4,"16/03/2023","2002_4",0,0
"1706","Over 3s","Local Authority","Ednam Primary School Nursery","Kelso","Scottish Borders","Children","13/03/2018",4,5,4,4,"26/02/2018","2002_4",0,0
"1707","Under 3s","Local Authority","Eyemouth Primary School Nursery","Eyemouth","Scottish Borders","Children","08/06/2021",5,5,5,5,"30/04/2021","2002_4",0,0
"1708","Over 3s","Local Authority","Knowepark Primary School Nursery","Selkirk","Scottish Borders","Children","18/12/2018",4,4,4,4,"06/12/2018","2002_4",0,0
"1709","Over 3s","Local Authority","Lauder Primary School Nursery","Lauder","Scottish Borders","Children","17/01/2020",5,5,5,5,"25/11/2019","2002_4",0,0
"1710","Over 3s","Local Authority","Lilliesleaf Primary School Nursery","Melrose","Scottish Borders","Children","09/05/2017",5,5,5,5,"07/03/2017","2002_4",0,0
"1711","Over 3s","Local Authority","Melrose Primary School Nursery","Melrose","Scottish Borders","Children","19/12/2023",4,5,4,4,"31/10/2023","2002_4",0,0
"1712","Over 3s","Local Authority","Morebattle Primary School Nursery","Kelso","Scottish Borders","Children","10/01/2023",4,5,4,5,"13/12/2022","2002_4",0,0
"1713","Over 3s","Local Authority","Newcastleton Primary School Nursery","Hawick","Scottish Borders","Children","16/04/2024",5,5,5,5,"27/03/2024","2002_4",0,0
"1714","Under 3s","Local Authority","Newtown Primary School Nursery","Melrose","Scottish Borders","Children","03/11/2022",5,5,5,4,"27/10/2022","2002_4",0,0
"1715","Under 3s","Local Authority","Philiphaugh Community School Nursery","Selkirk","Scottish Borders","Children","15/12/2017",5,5,4,4,"17/10/2017","2002_4",0,0
"1716","Over 3s","Local Authority","Reston Primary School Nursery","Eyemouth","Scottish Borders","Children","29/05/2024",3,3,4,3,"25/04/2024","2002_4",0,0
"1717","Over 3s","Local Authority","Sprouston Primary School Nursery","Kelso","Scottish Borders","Children","03/04/2018",5,5,4,4,"27/02/2018","2002_4",0,0
"1718","Over 3s","Local Authority","St. Peter's R.C. Primary School Nursery Class","Edinburgh","City of Edinburgh","Children","09/04/2018",5,5,5,5,"07/03/2018","2002_4",0,0
"1719","Over 3s","Local Authority","Stow Primary School Nursery","Galashiels","Scottish Borders","Children","12/05/2023",4,4,4,4,"02/02/2023","2002_4",0,0
"1720","Under 3s","Local Authority","Trinity Primary School Nursery","Hawick","Scottish Borders","Children","29/02/2024",4,3,3,3,"09/02/2024","2002_4",0,0
"1721","Over 3s","Local Authority","Tweedbank Primary School Nursery","Galashiels","Scottish Borders","Children","28/11/2022",5,5,5,5,"24/10/2022","2002_4",0,0
"1722","Under 3s","Local Authority","West Linton Primary School Nursery","West Linton","Scottish Borders","Children","20/04/2023",5,5,5,5,"23/03/2023","2002_4",0,0
"1723","Under 3s","Local Authority","Westruther Primary School Nursery","Gordon","Scottish Borders","Children","16/03/2023",5,5,5,5,"21/02/2023","2002_4",0,0
"1724","Over 3s","Local Authority","Wilton Primary School Nursery","Hawick","Scottish Borders","Children","01/11/2017",4,4,4,5,"14/09/2017","2002_4",0,0
"1725","Over 3s","Local Authority","Scalloway Nursery","Shetland","Shetland Islands","Children","03/11/2023",4,5,4,5,"15/09/2023","2002_4",0,0
"1726","Under 3s","Local Authority","Barr Early Years Centre","Girvan","South Ayrshire","Children","29/07/2019",4,4,5,4,"29/05/2019","2002_4",0,0
"1727","Under 3s","Local Authority","Braehead Early Years Centre","Ayr","South Ayrshire","Children","02/05/2024",4,4,4,4,"18/04/2024","2002_4",0,0
"1728","Under 3s","Local Authority","Coylton Early Years Centre","Ayr","South Ayrshire","Children","09/03/2023",5,5,6,5,"14/02/2023","2002_4",0,0
"1729","Under 3s","Local Authority","Dailly Early Years Centre","Girvan","South Ayrshire","Children","11/07/2019",4,5,5,4,"10/06/2019","2002_4",0,0
"1730","Under 3s","Local Authority","Doonfoot Early Years Centre","Ayr","South Ayrshire","Children","04/03/2019",5,5,5,5,"15/01/2019","2002_4",0,0
"1731","Under 3s","Local Authority","Dundonald Early Years Centre","Kilmarnock","South Ayrshire","Children","14/10/2019",4,5,5,4,"04/10/2019","2002_4",0,0
"1732","Under 3s","Local Authority","Forehill Early Years Centre","Ayr","South Ayrshire","Children","05/07/2023",5,5,5,5,"13/03/2023","2002_4",0,0
"1733","Under 3s","Local Authority","Girvan Early Years Centre","Girvan","South Ayrshire","Children","26/06/2018",5,5,5,5,"30/04/2018","2002_4",0,0
"1734","Under 3s","Local Authority","Prestwick North Early Years Centre","Prestwick","South Ayrshire","Children","11/01/2024",5,4,4,4,"15/11/2023","2002_4",0,0
"1735","Over 3s","Local Authority","Kingcase Early Years Centre","Prestwick","South Ayrshire","Children","17/07/2019",6,5,5,6,"21/05/2019","2002_4",0,0
"1736","Under 3s","Local Authority","Muirhead Early Years Centre","Troon","South Ayrshire","Children","28/03/2024",5,5,4,5,"20/11/2023","2002_4",0,0
"1737","Under 3s","Local Authority","Newton Early Years Centre","Ayr","South Ayrshire","Children","11/04/2019",5,5,5,5,"26/02/2019","2002_4",0,0
"1738","Over 3s","Local Authority","Killearn Primary School Nursery","Glasgow","Stirling","Children","28/03/2023",5,5,5,5,"08/02/2023","2002_4",0,0
"1739","Over 3s","Local Authority","Armadale Primary School Nursery","Bathgate","West Lothian","Children","27/05/2024",5,5,5,5,"17/04/2024","2002_4",1,0
"1740","Over 3s","Local Authority","Bathgate West Nursery School","Bathgate","West Lothian","Children","16/10/2018",5,5,5,5,"30/08/2018","2002_4",0,0
"1741","Over 3s","Local Authority","Blackridge Primary School Nursery","Bathgate","West Lothian","Children","22/12/2022",4,4,4,4,"30/11/2022","2002_4",0,0
"1742","Under 3s","Local Authority","Bridgend Primary School Nursery","Linlithgow","West Lothian","Children","27/04/2022",4,4,5,5,"18/03/2022","2002_4",0,0
"1743","Over 3s","Local Authority","Broxburn Primary School Nursery Class","Broxburn","West Lothian","Children","20/12/2023",5,5,5,5,"06/10/2023","2002_4",0,0
"1744","Over 3s","Local Authority","Carmondean Primary School Nursery","Livingston","West Lothian","Children","08/02/2024",3,4,3,3,"11/01/2024","2002_4",0,0
"1745","Under 3s","Local Authority","East Calder Nursery","Livingston","West Lothian","Children","18/03/2024",5,4,4,4,"08/12/2023","2002_4",0,0
"1746","Over 3s","Local Authority","Fauldhouse Nursery Class","Bathgate","West Lothian","Children","21/11/2023",5,5,4,4,"25/09/2023","2002_4",0,0
"1747","Over 3s","Local Authority","Howden St. Andrews Primary School Nursery Class","Livingston","West Lothian","Children","25/08/2021",5,5,5,5,"28/05/2021","2002_4",0,0
"1748","Over 3s","Local Authority","Kirkhill Nursery School","Broxburn","West Lothian","Children","15/11/2017",4,4,5,5,"12/10/2017","2002_4",0,0
"1749","Over 3s","Local Authority","Kirknewton Primary School Nursery","Kirknewton","West Lothian","Children","21/09/2020",4,4,4,4,"10/03/2020","2002_4",0,0
"1750","Over 3s","Local Authority","Letham Pre School Class","Forfar","Angus","Children","30/01/2018",5,5,5,5,"17/01/2018","2002_4",0,0
"1751","Over 3s","Local Authority","Linlithgow Primary School Nursery","Linlithgow","West Lothian","Children","17/05/2024",5,5,5,5,"24/04/2024","2002_4",0,0
"1752","Under 3s","Local Authority","Polbeth Nursery School","West Calder","West Lothian","Children","21/10/2022",4,4,4,5,"14/09/2022","2002_4",0,0
"1753","Over 3s","Local Authority","Polkemmet Primary School Nursery Class","Bathgate","West Lothian","Children","29/08/2019",4,5,5,4,"31/05/2019","2002_4",0,0
"1754","Over 3s","Local Authority","Toronto Primary School Nursery Class","Livingston","West Lothian","Children","18/03/2024",5,6,6,5,"31/01/2024","2002_4",0,0
"1755","Over 3s","Local Authority","Winchburgh Primary School Nursery","Broxburn","West Lothian","Children","08/03/2022",4,5,4,5,"16/02/2022","2002_4",0,0
"1756","Over 3s","Local Authority","Windyknowe Primary School Nursery","Bathgate","West Lothian","Children","18/02/2020",5,5,6,5,"13/01/2020","2002_4",0,0
"1757","Over 3s","Local Authority","Woodlands Nursery School","Livingston","West Lothian","Children","03/04/2018",5,5,4,4,"26/02/2018","2002_4",0,0
"1758","Under 3s","Voluntary or Not for Profit","Stepping Stones for Families: Glasgow Creche","Glasgow","Glasgow City","Children","04/07/2019",5,5,4,5,"10/05/2019","2003_4",0,0
"1759","Over 3s","Private","MACS Busby","Glasgow","East Renfrewshire","Children","12/12/2019",5,5,4,5,"08/11/2019","2003_6",0,0
"1760","Under 3s","Private","Headstart Nursery, a partnership","Glasgow","Glasgow City","Children","29/11/2023",4,4,4,3,"25/10/2023","2003_6",0,0
"1761","Under 3s","Private","Happy Days Too @ Southfield","Glasgow","East Renfrewshire","Children","28/02/2019",4,4,5,5,"25/02/2019","2003_5",0,0
"1762","Under 3s","Private","Green Acres Nursery","Glasgow","Glasgow City","Children","02/09/2021",6,6,6,6,"19/08/2021","2003_9",0,0
"1763","Under 3s","Private","Hyde 'N' Seek Nursery - Prospecthill Road","Glasgow","Glasgow City","Children","23/10/2018",4,4,4,4,"05/09/2018","2003_8",0,0
"1764","Over 3s","Local Authority","Balmalloch Nursery Class","Glasgow","North Lanarkshire","Children","20/09/2019",6,6,5,5,"12/06/2019","2004_8",0,0
"1765","Over 3s","Local Authority","St. Margaret of Scotland PS Nursery Class","Glasgow","North Lanarkshire","Children","30/10/2023",4,5,4,5,"06/10/2023","2004_8",0,0
"1766","Under 3s","Private","Happy Days Too @ Busby","Glasgow","East Renfrewshire","Children","12/03/2024",4,5,4,4,"16/02/2024","2003_5",0,0
"1767","Over 3s","Local Authority","St. Andrew's Nursery Class","Glasgow","North Lanarkshire","Children","01/07/2019",4,3,3,4,"21/05/2019","2004_8",0,0
"1768","Over 3s","Voluntary or Not for Profit","Hazlehead OOSC","Aberdeen","Aberdeen City","Children","19/02/2021",4,4,4,4,"12/02/2021","2003_12",0,0
"1769","Over 3s","Voluntary or Not for Profit","PEACE Loanhead","Kilmarnock","East Ayrshire","Children","02/05/2024",4,4,4,4,"25/03/2024","2002_10",0,0
"1770","Under 3s","Private","Alphabet Yard","Ayr","South Ayrshire","Children","09/11/2022",4,4,4,4,"14/10/2022","2003_11",1,0
